return_id,order_id,customer_id,reason,return_date,refunded_amount
RET-41796652,SO-35503076,CUST-4620,"wrong item",2025-01-11,4275.38
RET-40926669,SO-35565380,CUST-3898,"wrong item",2024-11-10,7347.79
RET-86284544,SO-35967342,CUST-4448,"wrong item",2024-12-16,3719.9
RET-37236104,SO-36025654,CUST-5271,"wrong item",2025-03-05,2329.46
RET-84899024,SO-36125849,CUST-3698,"wrong item",2025-01-19,857.61
RET-22517255,SO-36340454,CUST-5240,"wrong item",2024-12-11,1422.44
RET-17257238,SO-36420180,CUST-4397,"wrong item",2025-02-11,4097.13
RET-58541610,SO-36504917,CUST-4561,"wrong item",2024-08-31,1321.42
RET-56128792,SO-36875001,CUST-3949,"wrong item",2025-06-11,7457.62
RET-15017505,SO-37012346,GUEST-100543,"wrong item",2025-05-29,4384.07
RET-70929120,SO-37466691,CUST-4456,"wrong item",2025-07-14,2934.13
RET-03469100,SO-37490508,CUST-4072,"wrong item",2025-03-12,2413.85
RET-40529634,SO-37491223,CUST-4916,"wrong item",2024-09-15,1978.05
RET-61617168,SO-37634517,CUST-3921,"wrong item",2024-10-27,4088.13
RET-55704988,SO-37850862,CUST-3997,"wrong item",2025-01-14,1123.32
RET-63635443,SO-38678026,CUST-4333,"wrong item",2024-11-02,2883.33
RET-21512078,SO-38934782,CUST-4060,"wrong item",2024-12-15,1529.14
RET-76175431,SO-38962150,CUST-3921,"wrong item",2024-12-24,1721.49
RET-40639925,SO-38972320,CUST-4608,"wrong item",2025-05-19,3744.74
RET-82088764,SO-39132863,CUST-3716,"wrong item",2024-08-30,2039.18
RET-10370579,SO-39287865,CUST-4897,"wrong item",2025-04-28,2840.89
RET-38675375,SO-39413325,CUST-3639,"wrong item",2025-03-31,926.32
RET-61960778,SO-39549016,CUST-4202,"wrong item",2025-06-11,3308.37
RET-14347181,SO-39607894,GUEST-100837,"wrong item",2024-12-30,9423.15
RET-15739990,SO-39694483,CUST-3513,"wrong item",2024-10-19,4694.89
RET-82520690,SO-39944777,CUST-4207,"wrong item",2024-08-23,806.4
RET-06523564,SO-40606335,CUST-5334,"wrong item",2025-02-15,4544.69
RET-20223744,SO-40760179,CUST-4433,"wrong item",2024-12-19,1190.85
RET-90035084,SO-40787912,CUST-3978,"wrong item",2025-01-26,945.39
RET-37873141,SO-40891191,CUST-5099,"wrong item",2025-03-13,3061.52
RET-32694931,SO-40909951,CUST-3708,"wrong item",2024-09-07,4619.59
RET-62195515,SO-41176357,CUST-4115,"wrong item",2025-02-01,6184.33
RET-41987243,SO-41208601,CUST-4975,"wrong item",2025-05-20,1721.78
RET-27601504,SO-41889386,CUST-4338,"wrong item",2025-06-19,1172.87
RET-89298653,SO-41890660,CUST-4002,"wrong item",2024-12-24,5242.69
RET-89769253,SO-41897898,CUST-4200,"wrong item",2024-12-08,1723.35
RET-83437023,SO-42233724,CUST-4085,"wrong item",2025-05-18,756.66
RET-60361584,SO-42269827,CUST-5280,"wrong item",2025-01-03,5469.34
RET-70565055,SO-42328781,CUST-3835,"wrong item",2025-07-18,9013.79
RET-53751203,SO-43034668,CUST-4028,"wrong item",2025-02-08,3790.58
RET-11945142,SO-43325915,CUST-5096,"wrong item",2024-10-24,1003.68
RET-42904869,SO-43929660,CUST-4495,"wrong item",2025-02-04,175.27
RET-03532124,SO-44013937,CUST-4738,"wrong item",2024-10-24,3850.88
RET-58140072,SO-44055823,CUST-4071,"wrong item",2025-07-11,3337.16
RET-50886545,SO-44101556,CUST-3791,"wrong item",2024-11-26,3513.53
RET-23294555,SO-44787416,CUST-4707,"wrong item",2025-01-14,580.47
RET-03597379,SO-44852675,CUST-4897,"wrong item",2024-08-12,300.1
RET-60812532,SO-44856099,CUST-3536,"wrong item",2025-01-27,3501.23
RET-26823888,SO-45098282,CUST-4694,"wrong item",2025-01-18,1193.67
RET-31488837,SO-45178480,CUST-3783,"wrong item",2025-03-12,590.75
RET-19166649,SO-45853260,CUST-3724,"wrong item",2025-05-20,948.62
RET-78697268,SO-45963313,GUEST-100041,"wrong item",2025-06-01,308.67
RET-82494828,SO-46165810,CUST-4926,"wrong item",2024-11-23,2977.32
RET-83356968,SO-46242679,CUST-4172,"wrong item",2025-06-23,1793.14
RET-66349876,SO-46246071,CUST-4131,"wrong item",2024-10-06,4155.12
RET-62555364,SO-46463830,CUST-5229,"wrong item",2024-09-09,3065.44
RET-92376354,SO-46543501,CUST-4926,"wrong item",2025-06-17,1208.85
RET-88942664,SO-46692963,CUST-4347,"wrong item",2024-12-08,6233.52
RET-60568904,SO-46697665,CUST-4057,"wrong item",2024-08-23,727.24
RET-33612681,SO-46859502,CUST-4730,"wrong item",2024-08-27,6001.48
RET-06786324,SO-47483506,CUST-4908,"wrong item",2025-05-26,842.7
RET-21618907,SO-47825711,CUST-3701,"wrong item",2025-02-04,5074.01
RET-31700593,SO-47867072,GUEST-101090,"wrong item",2025-01-08,674.38
RET-42609289,SO-48428714,CUST-4169,"wrong item",2024-09-08,3897.79
RET-83744383,SO-49398443,GUEST-100816,"wrong item",2024-08-14,5721.89
RET-57064075,SO-49418987,CUST-4399,"wrong item",2025-07-21,204.51
RET-54804342,SO-49592319,CUST-4592,"wrong item",2024-08-16,5361.12
RET-38744835,SO-49646536,CUST-3668,"wrong item",2024-08-05,8365.45
RET-48365763,SO-49754144,GUEST-100117,"wrong item",2024-11-07,5241.9
RET-29755391,SO-49814875,CUST-4247,"wrong item",2025-07-20,688.78
RET-06859461,SO-50099838,CUST-4251,"wrong item",2025-06-29,2696.3
RET-72984478,SO-50456788,CUST-4542,"wrong item",2024-09-24,6830.73
RET-66815578,SO-50659712,CUST-5192,"wrong item",2025-02-01,1654.69
RET-80059945,SO-50901074,CUST-3801,"wrong item",2024-09-29,2063.51
RET-53472758,SO-51148411,CUST-5349,"wrong item",2024-10-10,6513.61
RET-67353130,SO-51251885,CUST-4632,"wrong item",2025-06-07,1361.52
RET-49116821,SO-52306014,CUST-3937,"wrong item",2025-03-17,5749.69
RET-27448928,SO-53008541,CUST-4605,"wrong item",2024-08-18,711.0
RET-77804535,SO-53037982,CUST-4101,"wrong item",2024-09-28,86.34
RET-27189977,SO-53172479,CUST-5340,"wrong item",2025-04-24,89.78
RET-27207855,SO-53494625,CUST-3896,"wrong item",2025-05-09,15.53
RET-07074363,SO-53514827,GUEST-100145,"wrong item",2025-01-02,24.14
RET-62347165,SO-53757287,CUST-5297,"wrong item",2024-11-17,308.68
RET-01707068,SO-53813699,CUST-3518,"wrong item",2024-09-18,2816.19
RET-56461638,SO-53904480,CUST-4245,"wrong item",2024-12-14,4044.49
RET-35804790,SO-54593966,CUST-5231,"wrong item",2024-10-08,467.68
RET-24405866,SO-54604626,CUST-4667,"wrong item",2025-05-09,1922.01
RET-63820176,SO-54717040,CUST-4790,"wrong item",2025-05-28,2813.38
RET-89914068,SO-54796271,CUST-4878,"wrong item",2025-05-27,1149.75
RET-67272867,SO-55423401,GUEST-101185,"wrong item",2024-09-14,5907.1
RET-68444428,SO-55489764,CUST-3930,"wrong item",2025-01-22,1289.48
RET-44249540,SO-55653039,CUST-4056,"wrong item",2024-08-15,2757.06
RET-98433117,SO-55707756,GUEST-100626,"wrong item",2024-09-15,2218.36
RET-69098186,SO-56659996,CUST-3843,"wrong item",2025-04-21,3455.24
RET-05917679,SO-56999754,GUEST-101005,"wrong item",2024-10-04,2682.0
RET-00128879,SO-57022184,CUST-4880,"wrong item",2025-05-21,402.08
RET-87001159,SO-57250802,CUST-4002,"wrong item",2024-12-13,2320.65
RET-70676550,SO-57467661,CUST-4439,"wrong item",2025-06-18,5893.84
RET-16961543,SO-58011598,CUST-3493,"wrong item",2024-09-17,1971.02
RET-34028952,SO-58324001,CUST-4549,"wrong item",2025-06-27,2953.44
RET-52623557,SO-58359314,CUST-4928,"wrong item",2024-08-26,1670.99
RET-35974357,SO-58624314,CUST-4886,"wrong item",2024-12-23,893.19
RET-81427756,SO-58845695,CUST-3559,"wrong item",2025-04-14,398.31
RET-40648619,SO-58970769,CUST-4542,"wrong item",2025-07-20,4588.76
RET-89058363,SO-59033649,CUST-3998,"wrong item",2025-06-30,1056.49
RET-67302858,SO-59097310,CUST-3639,"wrong item",2024-12-11,1174.17
RET-27817683,SO-59825447,CUST-4479,"wrong item",2024-09-16,20.52
RET-71897716,SO-60365472,CUST-4356,"wrong item",2024-09-18,366.18
RET-07953815,SO-60490134,CUST-4977,"wrong item",2024-11-26,4529.61
RET-71625997,SO-60811350,CUST-4285,"wrong item",2024-10-23,1982.18
RET-58410318,SO-60863675,CUST-4955,"wrong item",2024-08-26,5887.2
RET-59410219,SO-61158731,CUST-4717,"wrong item",2024-09-04,2089.89
RET-41883907,SO-61494508,CUST-3767,"wrong item",2025-01-24,3371.14
RET-36330645,SO-61843278,CUST-3823,"wrong item",2025-03-10,213.69
RET-68954464,SO-62193279,CUST-3847,"wrong item",2024-08-27,2738.2
RET-51403554,SO-62277255,GUEST-100733,"wrong item",2024-09-05,420.61
RET-97329494,SO-62399001,CUST-3781,"wrong item",2025-03-08,2621.81
RET-07266167,SO-62447165,CUST-4482,"wrong item",2025-06-14,129.18
RET-61014965,SO-62576242,CUST-5271,"wrong item",2025-05-15,950.28
RET-67917770,SO-62678413,CUST-3666,"wrong item",2025-07-09,684.95
RET-56959537,SO-62703789,CUST-3755,"wrong item",2024-08-07,1882.76
RET-80604733,SO-62777963,CUST-4501,"wrong item",2025-07-11,2141.54
RET-68469452,SO-62842468,CUST-4419,"wrong item",2025-04-03,2951.3
RET-50071469,SO-63150440,CUST-5242,"wrong item",2025-05-20,527.83
RET-14899708,SO-63429796,CUST-4944,"wrong item",2024-11-07,2011.13
RET-70533376,SO-63433922,CUST-4230,"wrong item",2025-05-07,4685.79
RET-47489820,SO-63487706,CUST-4792,"wrong item",2025-04-11,1740.0
RET-75572704,SO-63570679,CUST-3896,"wrong item",2025-07-14,635.61
RET-60492799,SO-63661160,CUST-3727,"wrong item",2025-06-21,7514.66
RET-06565574,SO-65005478,CUST-3988,"wrong item",2025-05-06,5384.02
RET-50054420,SO-65081312,CUST-4776,"wrong item",2024-09-03,1422.5
RET-81739256,SO-65773387,CUST-3478,"wrong item",2025-01-26,340.66
RET-21896015,SO-65908320,CUST-4010,"wrong item",2024-10-06,5993.73
RET-84876222,SO-66133024,CUST-4183,"wrong item",2025-05-20,3566.55
RET-73279893,SO-66165189,CUST-5218,"wrong item",2025-06-09,1758.52
RET-94509900,SO-66197702,CUST-3480,"wrong item",2025-07-20,387.61
RET-68140771,SO-66267474,GUEST-100801,"wrong item",2024-08-28,1672.44
RET-11227605,SO-66299412,GUEST-100330,"wrong item",2025-04-29,394.86
RET-22743321,SO-66306124,CUST-4296,"wrong item",2025-06-17,1969.21
RET-02386371,SO-66313319,CUST-4408,"wrong item",2024-09-25,466.59
RET-01478526,SO-66519091,GUEST-100063,"wrong item",2025-01-18,1472.16
RET-03455994,SO-66639835,GUEST-100239,"wrong item",2025-01-10,3837.73
RET-33661562,SO-66640888,CUST-3598,"wrong item",2024-11-21,3820.66
RET-25172204,SO-66650715,CUST-4489,"wrong item",2025-04-01,5372.29
RET-70611237,SO-66662947,CUST-4397,"wrong item",2025-05-11,5611.08
RET-25496670,SO-66956241,CUST-5346,"wrong item",2025-05-05,1764.92
RET-73660911,SO-67363887,CUST-5267,"wrong item",2024-12-31,2688.41
RET-81337249,SO-67420139,CUST-4606,"wrong item",2025-07-08,657.88
RET-46338327,SO-68421128,CUST-3552,"wrong item",2025-07-13,325.86
RET-21833608,SO-68691995,CUST-4926,"wrong item",2025-06-19,319.41
RET-13052742,SO-68744608,CUST-3639,"wrong item",2024-08-20,6828.06
RET-14544098,SO-69047079,CUST-4967,"wrong item",2024-11-24,5884.44
RET-85736938,SO-69351207,CUST-4152,"wrong item",2025-02-10,3811.73
RET-96716289,SO-69537071,CUST-5337,"wrong item",2024-10-04,704.94
RET-50154271,SO-69643749,CUST-3456,"wrong item",2025-07-20,3764.16
RET-67202806,SO-69677377,CUST-5041,"wrong item",2025-01-14,6955.34
RET-36647431,SO-69734401,CUST-3936,"wrong item",2025-02-03,5112.72
RET-86913556,SO-69783272,CUST-3881,"wrong item",2025-02-28,2785.52
RET-06277757,SO-70159778,GUEST-100201,"wrong item",2025-04-19,2622.48
RET-70463714,SO-70319323,CUST-4575,"wrong item",2025-05-18,4454.92
RET-24050410,SO-70485831,CUST-4552,"wrong item",2025-01-04,7443.89
RET-12276335,SO-70804797,CUST-4415,"wrong item",2024-11-12,3661.52
RET-73098528,SO-70848183,CUST-4799,"wrong item",2025-06-14,1602.66
RET-11563825,SO-71185543,CUST-3579,"wrong item",2025-06-29,2146.91
RET-65932963,SO-71652458,CUST-3607,"wrong item",2025-02-28,3154.3
RET-99407634,SO-71925907,CUST-4451,"wrong item",2024-11-11,2939.79
RET-15952852,SO-71950021,CUST-4853,"wrong item",2025-04-28,3579.04
RET-81144193,SO-72081724,CUST-4862,"wrong item",2025-04-03,457.05
RET-91424007,SO-72414156,CUST-3682,"wrong item",2025-06-13,304.64
RET-43712537,SO-72422550,CUST-5206,"wrong item",2025-03-16,2691.78
RET-88656709,SO-72462039,CUST-3691,"wrong item",2025-02-01,1323.81
RET-85158761,SO-72480905,CUST-4549,"wrong item",2024-11-09,1202.42
RET-73924763,SO-72826290,CUST-4297,"wrong item",2025-03-06,879.18
RET-54152891,SO-73172006,CUST-3898,"wrong item",2024-12-05,1648.88
RET-80933156,SO-73565095,CUST-5242,"wrong item",2025-02-23,884.48
RET-73477252,SO-73618132,CUST-4283,"wrong item",2025-01-05,2622.67
RET-68562920,SO-73681773,CUST-3961,"wrong item",2024-08-25,7433.98
RET-72197664,SO-73760873,CUST-4858,"wrong item",2025-05-13,60.3
RET-66349806,SO-73855988,CUST-4880,"wrong item",2024-11-23,3822.27
RET-16210409,SO-73996787,CUST-4277,"wrong item",2025-06-16,301.14
RET-89681826,SO-74011380,CUST-5120,"wrong item",2025-01-31,3860.61
RET-91749777,SO-74024521,CUST-3975,"wrong item",2025-04-14,728.31
RET-98294702,SO-74043353,CUST-5195,"wrong item",2025-07-18,3875.83
RET-76506930,SO-74201292,CUST-5057,"wrong item",2024-09-04,3242.58
RET-60633317,SO-74209959,CUST-4525,"wrong item",2025-04-15,6261.41
RET-10700873,SO-74563420,GUEST-100748,"wrong item",2024-11-22,609.06
RET-21102050,SO-74676794,CUST-3445,"wrong item",2025-06-11,242.36
RET-51145948,SO-74844434,CUST-3720,"wrong item",2025-05-01,1749.48
RET-36751208,SO-74855928,GUEST-100176,"wrong item",2025-07-10,7802.64
RET-69341366,SO-74900928,CUST-4169,"wrong item",2025-04-16,586.8
RET-59555413,SO-75357008,CUST-4137,"wrong item",2025-04-11,5745.01
RET-26353323,SO-75520824,CUST-4667,"wrong item",2024-09-08,99.82
RET-43985832,SO-75588430,CUST-5066,"wrong item",2025-07-05,2462.65
RET-18995879,SO-75853242,CUST-5035,"wrong item",2025-05-26,2004.68
RET-49663722,SO-75932066,CUST-5173,"wrong item",2024-12-04,179.13
RET-14403317,SO-76245300,CUST-4003,"wrong item",2024-10-05,596.96
RET-76422976,SO-76788209,CUST-5338,"wrong item",2025-06-01,1220.79
RET-49000057,SO-76996532,CUST-4639,"wrong item",2025-05-22,3626.79
RET-51705603,SO-77003018,CUST-3561,"wrong item",2024-12-23,1477.2
RET-15540639,SO-77171571,CUST-3758,"wrong item",2024-11-18,974.11
RET-52638587,SO-77185637,CUST-3972,"wrong item",2024-10-30,85.78
RET-98504426,SO-78028060,CUST-3928,"wrong item",2025-03-14,510.5
RET-96250496,SO-78117360,CUST-3551,"wrong item",2025-04-05,1800.0
RET-59187876,SO-78179203,CUST-4431,"wrong item",2024-10-24,1619.91
RET-29625262,SO-78713032,GUEST-100649,"wrong item",2025-06-29,1878.75
RET-73400968,SO-79013541,CUST-3927,"wrong item",2025-03-06,4104.53
RET-59221108,SO-79304369,CUST-4951,"wrong item",2025-06-23,4879.37
RET-66838374,SO-79377087,CUST-4525,"wrong item",2025-01-03,5947.46
RET-85506195,SO-79402339,CUST-3886,"wrong item",2024-12-23,703.08
RET-33136977,SO-79516765,CUST-3493,"wrong item",2025-01-24,1943.55
RET-10289942,SO-79632177,GUEST-100948,"wrong item",2025-03-25,459.98
RET-62224611,SO-79885395,CUST-3506,"wrong item",2024-10-18,2188.73
RET-44959858,SO-80047448,CUST-5252,"wrong item",2025-03-27,49.7
RET-56070558,SO-80422727,CUST-4044,"wrong item",2025-07-13,1453.28
RET-85722733,SO-80622793,CUST-4568,"wrong item",2025-03-01,1827.85
RET-53354743,SO-80697688,GUEST-100485,"wrong item",2025-05-23,536.06
RET-71993147,SO-80705896,CUST-4339,"wrong item",2024-09-25,343.44
RET-63252864,SO-80746816,CUST-4927,"wrong item",2025-01-01,3916.0
RET-61693070,SO-80849626,CUST-4868,"wrong item",2024-10-05,5701.18
RET-97157506,SO-80898887,CUST-4231,"wrong item",2025-06-10,478.02
RET-23189164,SO-81015033,CUST-3880,"wrong item",2025-06-02,3265.64
RET-37723415,SO-81103768,CUST-4605,"wrong item",2025-05-20,727.52
RET-24584412,SO-81485277,CUST-4834,"wrong item",2024-10-09,448.48
RET-76280486,SO-81646769,CUST-4891,"wrong item",2024-12-01,6646.1
RET-39264598,SO-82073270,CUST-4495,"wrong item",2025-05-04,5644.99
RET-35679911,SO-82432748,CUST-3905,"wrong item",2025-02-02,3479.08
RET-22151471,SO-82449818,CUST-4878,"wrong item",2024-11-28,807.14
RET-85216033,SO-82647704,CUST-5032,"wrong item",2025-02-04,1589.12
RET-81317924,SO-82719889,CUST-3987,"wrong item",2025-01-10,1094.92
RET-89367982,SO-82721151,CUST-4718,"wrong item",2024-11-30,5285.47
RET-08254088,SO-82733954,CUST-4220,"wrong item",2024-12-11,7808.59
RET-51648258,SO-82761147,CUST-4213,"wrong item",2025-04-10,6516.54
RET-35700268,SO-82780833,CUST-3744,"wrong item",2024-12-18,934.44
RET-63872766,SO-82873304,CUST-4245,"wrong item",2024-08-22,852.52
RET-89332636,SO-82933059,GUEST-100149,"wrong item",2025-04-18,656.05
RET-06636196,SO-83045302,CUST-4115,"wrong item",2024-10-16,710.4
RET-17141537,SO-83218059,GUEST-101144,"wrong item",2024-11-30,2728.3
RET-17152931,SO-83240296,CUST-3654,"wrong item",2025-02-22,4952.69
RET-98929436,SO-83270658,GUEST-100519,"wrong item",2025-01-01,638.1
RET-02410123,SO-83356867,CUST-3772,"wrong item",2025-03-31,1206.77
RET-78951005,SO-83375823,CUST-4018,"wrong item",2024-12-17,529.0
RET-70408507,SO-83408693,CUST-4887,"wrong item",2024-10-29,583.68
RET-65907117,SO-83465657,CUST-4924,"wrong item",2025-03-20,2460.84
RET-96752306,SO-83825350,CUST-4540,"wrong item",2024-09-03,2388.45
RET-91905234,SO-83847492,CUST-4886,"wrong item",2025-05-25,4072.97
RET-10824003,SO-84024101,CUST-4932,"wrong item",2024-10-07,6174.72
RET-99063307,SO-84074816,CUST-4655,"wrong item",2024-11-20,209.91
RET-57879848,SO-84396222,CUST-3615,"wrong item",2025-05-19,8345.98
RET-76695691,SO-84633100,CUST-4058,"wrong item",2025-03-10,5178.18
RET-58351261,SO-84653551,CUST-5029,"wrong item",2024-09-19,978.0
RET-29726954,SO-84659459,CUST-4570,"wrong item",2024-09-05,2036.98
RET-64084084,SO-84838229,CUST-3879,"wrong item",2025-02-18,4567.77
RET-82596022,SO-85206129,CUST-4826,"wrong item",2024-08-22,944.33
RET-89880797,SO-85324258,CUST-4653,"wrong item",2024-12-09,4744.13
